id;idmaterial;fecha;hora;idUsuario;observaciones
;1176;2014-04-30;10:42:54;;
;1177;2014-04-30;10:43:25;;
;1178;2014-04-30;10:47:05;;
;1179;2014-04-30;10:49:06;;
;1180;2014-04-30;10:49:33;;
;1181;2014-05-13;8:25:17;;
;1182;2014-05-13;8:26:03;;
;1183;2014-05-13;8:26:29;;
;1184;2014-05-13;8:26:51;;
;1185;2014-05-13;8:27:27;;
;1186;2014-05-13;8:27:50;;
;1187;2014-05-13;8:28:16;;
;1188;2014-05-13;8:28:39;;
;1189;2014-05-13;8:29:05;;
;1189;2014-05-13;8:29:38;;
;1190;2014-04-30;10:29:34;;
;1191;2014-04-30;10:33:03;;
;1192;2014-04-30;10:33:38;;
;1193;2014-04-30;10:34:37;;
;1194;2014-04-30;10:35:26;;
;1195;2014-04-30;10:36:37;;
;1196;2014-04-30;10:37:22;;
;1197;2014-05-13;8:49:40;;
;1198;2014-05-13;8:51:28;;
;1199;2014-05-13;8:52:12;;
;1200;2014-05-13;8:55:22;;
;1201;2014-05-13;8:55:54;;
;1202;2014-05-13;8:40:46;;
;1202;2014-05-13;8:43:14;;
;1203;2014-05-13;8:45:08;;
;1205;2014-05-13;8:46:50;;
;1205;2014-05-13;8:47:56;;
;1206;2014-05-13;9:00:14;;
;1207;2014-05-13;8:57:47;;
;1208;2014-05-13;9:01:56;;
;1209;2014-05-13;9:11:20;;
;1210;2014-05-13;10:14:56;;
;1211;2014-05-13;10:16:36;;
;1212;2014-05-13;10:17:15;;
;1215;2014-05-13;9:13:40;;
;1216;2014-05-13;10:24:34;;
;1217;2014-05-13;10:26:07;;
;1218;2014-05-13;10:36:43;;
;1219;2014-05-13;10:37:42;;
;1220;2014-05-13;12:22:20;;
;1221;2014-05-13;12:23:25;;
;1221;2014-05-13;12:23:34;;
;1222;2014-05-13;9:58:47;;
;1223;2014-05-13;9:55:35;;
;1224;2014-05-13;17:03:12;;
;1225;2014-04-30;10:25:53;;
;1226;2014-05-13;17:17:59;;
;1227;2014-04-30;10:27:45;;
;1227;2014-04-30;10:28:23;;
;1228;1997-11-20;11:43:28;;
;1228;1997-11-20;12:05:41;;
;1229;1997-11-20;11:43:28;;
;1229;1997-11-20;12:05:41;;
;1230;1997-11-20;11:43:31;;
;1230;1997-11-20;12:05:45;;
;1231;1997-11-20;11:43:35;;
;1231;1997-11-20;12:05:50;;
;1232;1997-11-20;11:43:15;;
;1232;1997-11-20;12:05:27;;
;1233;1997-11-20;11:43:32;;
;1233;1997-11-20;12:05:49;;
;1234;1997-11-20;11:43:29;;
;1234;1997-11-20;12:05:43;;
;1235;1997-11-20;11:43:15;;
;1235;1997-11-20;12:05:27;;
;1236;1997-11-20;11:43:15;;
;1236;1997-11-20;12:05:27;;
;1237;1997-11-20;11:43:15;;
;1237;1997-11-20;12:05:27;;
;1238;1997-11-20;11:43:30;;
;1238;1997-11-20;12:05:43;;
;1239;1997-11-20;11:43:30;;
;1239;1997-11-20;12:05:43;;
;1240;1997-11-20;11:43:28;;
;1240;1997-11-20;12:05:41;;
;1241;1997-11-20;11:43:16;;
;1241;1997-11-20;12:05:29;;
;1242;1997-11-20;11:43:30;;
;1242;1997-11-20;12:05:45;;
;1243;1997-11-20;11:43:28;;
;1243;1997-11-20;12:05:41;;
;1244;1997-11-20;11:43:16;;
;1244;1997-11-20;12:05:29;;
;1245;1997-11-20;11:43:31;;
;1245;1997-11-20;12:05:45;;
;1246;1997-11-20;11:43:27;;
;1246;1997-11-20;12:05:40;;
;1247;1997-11-20;11:43:27;;
;1247;1997-11-20;12:05:40;;
;1248;1997-11-20;11:43:16;;
;1248;1997-11-20;12:05:28;;
;1249;1997-11-20;11:43:16;;
;1249;1997-11-20;12:05:28;;
;1250;1997-11-20;11:43:16;;
;1250;1997-11-20;12:05:28;;
;1251;1997-11-20;11:43:29;;
;1251;1997-11-20;12:05:42;;
;1252;1997-11-20;11:43:29;;
;1252;1997-11-20;12:05:43;;
;1253;1997-11-20;11:43:29;;
;1253;1997-11-20;12:05:43;;
;1254;1997-11-20;11:43:34;;
;1254;1997-11-20;12:05:49;;
;1255;1997-11-20;11:43:34;;
;1255;1997-11-20;12:05:49;;
;1256;1997-11-20;11:43:33;;
;1256;1997-11-20;12:05:49;;
;1257;1997-11-20;11:43:34;;
;1257;1997-11-20;12:05:49;;
;1258;1997-11-20;11:43:31;;
;1258;1997-11-20;12:05:46;;
;1259;1997-11-20;11:43:31;;
;1259;1997-11-20;12:05:47;;
;1260;1997-11-20;11:43:31;;
;1260;1997-11-20;12:05:46;;
;1261;1997-11-20;11:43:31;;
;1261;1997-11-20;12:05:46;;
;1262;1997-11-20;11:43:31;;
;1262;1997-11-20;12:05:46;;
;1263;1997-11-20;11:43:31;;
;1263;1997-11-20;12:05:46;;
;1264;1997-12-03;17:27:31;;
;1264;1998-07-06;10:47:35;;
;1264;1998-07-06;10:48:49;;
;1264;1998-10-21;19:10:05;;
;1265;1997-11-20;11:43:28;;
;1265;1997-11-20;12:05:41;;
;1266;1997-11-20;11:43:28;;
;1266;1997-11-20;12:05:41;;
;1267;1997-11-20;11:43:28;;
;1267;1997-11-20;12:05:40;;
;1268;1997-11-20;11:43:28;;
;1268;1997-11-20;12:05:41;;
;1269;1997-11-20;11:43:34;;
;1269;1997-11-20;12:05:50;;
;1270;1997-11-20;11:43:17;;
;1270;1997-11-20;12:05:30;;
;1271;2006-02-21;12:47:04;;
;1271;2006-02-21;12:47:37;;
;1271;2006-02-21;12:48:34;;
;1271;2006-02-21;12:59:44;;
;1271;2006-02-21;13:00:08;;
;1271;2008-12-18;11:00:40;;
;1271;2008-12-18;11:03:59;;
;1272;2003-10-21;18:46:25;;
;1272;2003-10-21;18:49:27;;
;1272;2003-10-21;18:54:14;;
;1272;2003-10-29;18:54:46;;
;1272;2006-02-15;10:37:32;;
;1272;2006-02-15;10:42:16;;
;1272;2006-02-15;11:11:16;;
;1272;2006-02-15;11:48:59;;
;1272;2006-02-15;13:35:34;;
;1272;2006-02-17;10:37:47;;
;1272;2006-02-17;13:46:38;;
;1272;2006-02-21;12:49:34;;
;1272;2008-12-18;11:01:51;;
;1273;2006-02-15;11:14:18;;
;1273;2006-02-21;10:24:23;;
;1273;2006-02-21;12:32:12;;
;1273;2006-02-21;12:32:40;;
;1273;2006-02-21;12:34:52;;
;1273;2007-03-09;11:21:56;;
;1274;2006-02-15;11:14:18;;
;1274;2006-02-21;10:23:58;;
;1274;2007-03-09;10:45:12;;
;1275;2001-12-03;9:16:53;;
;1275;2001-12-19;17:36:04;;
;1275;2001-12-19;17:36:34;;
;1275;2002-03-14;19:25:13;;
;1275;2002-03-18;17:58:06;;
;1275;2006-02-14;19:01:23;;
;1275;2006-02-15;12:21:28;;
;1275;2006-02-21;12:41:13;;
;1275;2007-03-09;10:47:49;;
;1275;2007-03-09;10:48:42;;
;1275;2007-03-09;10:52:06;;
;1276;2006-02-15;11:14:18;;
;1276;2006-02-21;10:24:34;;
;1276;2007-03-09;10:54:04;;
;1276;2007-10-18;9:56:13;;
;1277;2006-02-15;11:14:18;;
;1278;2006-02-15;11:14:18;;
;1279;2006-02-15;11:14:18;;
;1280;1997-10-10;16:45:22;;
;1280;1997-11-10;8:26:41;;
;1280;1997-11-10;8:27:34;;
;1280;1997-11-10;8:28:16;;
;1281;1997-09-26;21:26:14;;
;1281;1997-10-10;16:40:08;;
;1282;1998-07-06;18:17:28;;
;1282;1998-07-06;18:18:52;;
;1282;2001-12-20;12:53:42;;
;1284;1997-10-10;16:02:00;;
;1284;2001-12-20;12:54:37;;
;1285;2007-06-28;17:55:31;;
;1285;2007-10-23;11:18:41;;
;1286;2007-10-23;11:42:06;;
;1287;2007-06-28;17:56:54;;
;1290;2007-10-23;11:57:36;;
;1292;2007-10-23;11:55:43;;
;1294;2007-06-28;16:52:38;;
;1294;2007-06-28;16:53:10;;
;1294;2007-06-28;17:30:18;;
;1294;2007-09-13;13:22:01;;
;1296;2007-10-23;11:53:52;;
;1298;2007-10-23;11:51:03;;
;1298;2007-10-23;11:51:44;;
;1299;2007-10-23;12:00:53;;
;1300;2007-06-28;17:32:53;;
;1301;2007-06-28;17:31:14;;
;1301;2007-10-23;11:38:14;;
;1305;2007-06-28;17:50:26;;
;1305;2007-10-23;11:39:10;;
;1306;2007-10-23;12:02:19;;
;1307;2007-10-23;12:03:43;;
;1307;2007-10-23;12:04:10;;
;1311;2007-10-23;11:46:40;;
;1312;2007-06-28;17:51:28;;
;1313;2007-10-23;11:40:26;;
;1314;1997-10-02;20:48:40;;
;1314;1997-11-10;8:18:00;;
;1314;1997-11-10;8:19:51;;
;1314;1997-11-10;8:23:38;;
;1315;1997-11-10;8:22:49;;
;1316;1997-09-26;21:36:20;;
;1317;1997-09-26;21:42:40;;
;1318;1997-09-26;21:45:13;;
;1319;1997-09-30;9:54:51;;
;1320;1997-09-30;9:55:49;;
;1321;1998-01-07;13:07:56;;
;1321;1998-01-20;11:51:26;;
;1321;1998-07-06;16:46:00;;
;1321;2002-03-14;12:42:01;;
;1321;2002-03-14;19:32:17;;
;1321;2002-03-14;19:44:47;;
;1321;2002-03-14;19:45:34;;
;1321;2011-09-06;8:37:17;;
;1321;2011-09-06;8:38:55;;
;1321;2012-07-25;13:27:59;;
;1321;2014-07-16;13:43:00;;
;1321;2014-07-16;13:44:06;;
;1322;1998-01-07;13:11:38;;
;1322;1998-01-20;11:51:26;;
;1322;1998-07-06;16:46:00;;
;1322;2002-03-14;12:41:06;;
;1322;2002-03-14;12:43:38;;
;1322;2002-03-14;19:32:45;;
;1322;2014-07-16;12:16:58;;
;1322;2014-07-16;13:41:45;;
;1322;2014-07-16;13:42:16;;
;1322;2014-07-16;13:44:48;;
;1323;1998-01-07;13:14:08;;
;1323;1998-01-20;11:51:26;;
;1323;1998-07-06;16:46:00;;
;1323;2002-03-14;12:42:31;;
;1323;2002-03-14;19:33:12;;
;1323;2011-09-06;8:37:43;;
;1323;2011-09-06;8:39:13;;
;1323;2012-07-25;13:28:18;;
;1324;1998-12-02;16:43:05;;
;1324;2000-11-10;19:07:40;;
;1324;2002-03-14;12:44:30;;
;1324;2002-03-14;19:33:57;;
;1324;2011-11-18;9:00:41;;
;1324;2012-07-25;13:29:15;;
;1325;2014-07-15;13:19:14;;
;1326;1997-09-18;20:34:17;;
;1326;1998-01-15;20:27:55;;
;1327;1997-09-30;19:03:34;;
;1327;1998-01-15;19:35:22;;
;1327;2000-01-25;18:32:34;;
;1327;2001-01-15;18:47:24;;
;1328;1997-09-30;19:07:02;;
;1328;1998-01-15;19:35:22;;
;1328;2000-01-25;18:32:16;;
;1328;2001-01-15;18:48:31;;
;1329;1997-09-30;18:45:51;;
;1329;1998-01-15;19:35:21;;
;1329;2000-01-24;19:22:22;;
;1329;2001-01-24;17:36:00;;
;1329;2003-07-09;10:42:03;;
;1330;1997-09-30;18:46:20;;
;1330;1998-01-15;19:35:21;;
;1330;2000-01-24;19:22:52;;
;1330;2001-01-24;17:37:18;;
;1330;2003-07-09;11:22:29;;
;1331;1997-09-30;18:50:40;;
;1331;1998-01-15;19:35:21;;
;1331;2000-01-24;19:23:35;;
;1331;2001-01-24;17:38:30;;
;1331;2003-07-09;11:23:42;;
;1332;1997-09-30;18:58:10;;
;1332;1998-01-15;19:35:22;;
;1332;2000-01-24;19:25:50;;
;1332;2001-01-25;8:43:29;;
;1332;2001-01-25;17:25:01;;
;1332;2003-07-09;11:26:12;;
;1333;1997-09-30;19:05:20;;
;1333;1998-01-15;19:35:22;;
;1333;2000-01-24;19:26:46;;
;1333;2001-01-24;17:43:05;;
;1333;2003-07-10;8:52:57;;
;1335;1997-10-01;19:56:19;;
;1335;1998-01-14;12:52:01;;
;1335;2000-01-25;17:57:16;;
;1336;1997-10-01;20:03:36;;
;1336;1998-01-14;12:52:01;;
;1336;2000-01-25;17:58:30;;
;1337;1997-10-01;20:12:08;;
;1337;1998-01-14;12:52:01;;
;1337;1998-01-14;12:54:04;;
;1337;2000-01-25;18:00:38;;
;1338;1998-01-15;19:36:02;;
;1338;1998-01-15;19:36:17;;
;1338;2000-12-14;8:54:39;;
;1338;2001-01-24;17:48:05;;
;1338;2003-07-09;10:40:32;;
;1338;2003-09-05;9:47:52;;
;1338;2003-10-21;10:30:20;;
;1338;2003-10-21;12:49:33;;
;1338;2003-10-21;18:43:04;;
;1338;2007-10-09;10:33:30;;
;1338;2012-07-25;13:32:16;;
;1339;1997-09-18;20:48:08;;
;1340;1997-09-30;18:12:29;;
;1340;2000-01-24;19:30:18;;
;1340;2000-11-16;9:26:21;;
;1340;2000-11-16;9:27:18;;
;1340;2001-01-15;18:04:27;;
;1341;1997-09-30;18:21:14;;
;1341;2000-01-24;19:31:44;;
;1341;2000-11-16;10:11:41;;
;1342;1997-09-30;18:32:01;;
;1342;2000-01-24;19:33:09;;
;1343;1997-09-30;18:35:56;;
;1343;2000-01-24;19:34:21;;
;1344;1997-09-30;18:36:45;;
;1344;2000-01-24;19:34:39;;
;1344;2001-10-31;12:07:22;;
;1344;2001-11-09;19:25:57;;
;1344;2001-11-15;17:55:04;;
;1344;2003-01-15;9:40:15;;
;1344;2003-01-15;9:45:24;;
;1344;2003-03-27;9:51:19;;
;1344;2003-07-09;10:18:20;;
;1344;2003-07-10;8:32:42;;
;1344;2003-09-08;12:21:51;;
;1345;1997-09-30;18:38:27;;
;1345;2000-01-24;19:35:18;;
;1346;1997-09-30;18:40:56;;
;1346;2000-01-24;19:35:41;;
;1346;2000-11-16;9:31:53;;
;1346;2001-01-15;18:05:20;;
;1347;2001-01-15;17:29:27;;
;1348;1997-09-30;9:59:53;;
;1348;1997-09-30;10:00:30;;
;1348;1997-10-10;15:50:11;;
;1348;1997-10-10;16:02:55;;
;1350;1997-09-30;16:59:34;;
;1350;1998-01-15;19:27:24;;
;1350;1999-12-13;13:34:25;;
;1350;2001-10-31;12:05:14;;
;1350;2003-07-09;10:19:46;;
;1350;2003-07-10;8:33:19;;
;1350;2003-07-10;8:36:53;;
;1350;2003-07-10;8:39:35;;
;1350;2003-09-08;12:22:43;;
;1351;1997-09-30;18:22:03;;
;1351;2000-01-24;19:32:36;;
;1351;2001-10-31;12:08:10;;
;1351;2001-11-14;19:35:43;;
;1351;2001-11-15;17:53:32;;
;1351;2003-07-08;12:01:11;;
;1351;2003-07-10;8:32:13;;
;1351;2003-09-08;12:21:39;;
;1351;2011-09-06;8:41:35;;
;1351;2012-07-26;8:31:38;;
;1352;1998-01-14;12:56:41;;
;1352;1998-12-02;18:44:45;;
;1352;2000-01-25;18:30:12;;
;1352;2003-07-11;10:39:46;;
;1352;2003-10-22;9:15:15;;
;1352;2011-09-06;12:02:36;;
;1352;2012-07-26;8:31:52;;
;1353;1998-12-02;18:43:04;;
;1353;2000-01-25;18:30:25;;
;1353;2003-07-11;10:38:29;;
;1353;2003-10-22;9:15:27;;
;1353;2011-09-06;11:58:04;;
;1353;2012-07-26;8:32:08;;
;1354;1997-10-22;22:08:41;;
;1355;1997-10-14;11:30:06;;
;1355;1997-11-18;19:41:56;;
;1356;1997-09-30;9:57:06;;
;1356;1997-10-10;15:51:17;;
;1358;1997-10-10;16:19:00;;
;1360;2001-12-07;11:18:51;;
;1362;1998-10-20;21:31:02;;
;1362;1998-10-20;21:32:56;;
;1362;2001-07-30;12:49:25;;
;1362;2002-03-18;13:06:09;;
;1368;2002-02-21;18:33:15;;
;1368;2002-02-21;18:34:18;;
;1368;2002-02-21;18:35:47;;
;1369;2002-02-21;18:35:24;;
;1370;2002-02-21;18:36:24;;
;1371;2002-02-21;18:36:50;;
;1372;2002-02-21;18:37:48;;
;1373;2002-02-21;18:38:25;;
;1374;2002-02-21;18:38:57;;
;1375;2002-02-21;18:39:22;;
;1379;1997-09-30;10:44:35;;
;1380;1997-09-30;10:39:04;;
;1384;1999-06-04;2:00:28;;
;1385;1997-09-30;11:22:34;;
;1385;1997-09-30;11:26:06;;
;1386;1997-09-30;11:23:32;;
;1386;1997-09-30;11:25:15;;
;1387;1997-09-30;11:19:13;;
;1395;1997-09-30;11:10:13;;
;1395;1997-09-18;21:05:10;;
;1397;1997-09-30;10:49:49;;
;1401;2015-01-20;8:43:25;;
;1401;2015-01-20;8:46:45;;
;1406;1997-09-30;10:20:29;;
;1407;1997-09-30;10:19:08;;
;1410;1997-09-18;20:59:59;;
;1411;2006-02-15;11:14:18;;
;1411;2006-02-21;12:38:37;;
;1411;2011-09-09;9:11:45;;
;1412;2006-02-15;11:14:18;;
;1412;2006-02-21;12:38:56;;
;1413;2006-02-15;13:27:51;;
;1413;2006-02-15;13:28:30;;
;1413;2006-02-21;12:39:14;;
;1414;2014-03-19;16:53:22;;
;1414;2014-03-19;16:54:36;;
;1415;2004-05-18;12:51:56;;
;1416;2004-05-17;13:32:50;;
;1416;2004-05-17;13:43:49;;
;1417;2004-05-17;13:35:51;;
;1417;2004-05-17;13:43:27;;
;1418;2015-04-28;10:11:21;;
;1419;2000-03-03;19:36:43;;
;1419;2001-05-17;19:32:44;;
;1420;2001-05-17;19:34:54;;
;1421;2001-05-17;19:36:17;;
;1422;2001-05-17;19:37:07;;
;1423;2001-05-17;19:37:58;;
;1424;2001-05-17;19:38:42;;
;1424;2001-05-18;10:21:43;;
;1425;2001-05-17;19:39:19;;
;1426;2001-05-17;19:39:56;;
;1427;2001-05-17;19:40:54;;
;1428;2001-05-17;19:41:32;;
;1429;2001-05-17;19:43:36;;
;1430;2001-05-17;19:44:12;;
;1431;2001-05-17;19:44:54;;
;1432;2001-05-17;19:45:33;;
;1433;2001-05-17;19:46:11;;
;1434;1997-09-30;12:27:22;;
;1434;1997-10-02;20:42:18;;
;1434;1997-10-20;15:09:01;;
;1434;1998-01-08;10:51:39;;
;1435;2001-07-30;8:52:12;;
;1442;1997-09-30;12:28:53;;
;1442;1997-10-02;20:42:39;;
;1442;1998-01-08;10:52:23;;
;1442;1998-07-06;18:28:58;;
;1442;1998-07-06;18:43:43;;
;1442;2002-05-15;19:18:40;;
;1443;1997-09-30;12:29:38;;
;1443;1997-10-02;20:42:59;;
;1443;1997-10-20;15:09:15;;
;1443;1998-07-06;18:31:09;;
;1446;1997-10-20;15:11:37;;
;1447;1997-11-21;19:41:49;;
;1447;1997-11-24;11:22:32;;
;1447;1997-11-24;11:50:39;;
;1447;1998-01-09;9:26:04;;
;1447;1998-07-06;18:43:50;;
;1448;2007-02-09;16:41:05;;
;1448;2007-02-09;16:44:24;;
;1449;2007-02-09;16:46:11;;
;1451;2007-02-09;16:48:08;;
;1452;2007-05-18;12:35:22;;
;1452;2007-05-18;12:37:45;;
;1452;2007-05-18;12:38:14;;
;1468;2004-03-24;11:13:44;;
;1473;1997-10-22;21:49:12;;
;1473;1998-01-09;8:39:18;;
;1473;1998-01-15;10:44:03;;
;1474;1997-10-20;15:23:53;;
;1474;1998-01-08;10:53:30;;
;1476;1998-06-10;16:36:10;;
;1476;1998-06-10;16:37:27;;
;1476;2001-07-30;9:26:20;;
;1476;2001-07-30;9:27:33;;
;1477;1998-01-09;8:51:07;;
;1477;1998-06-10;16:34:39;;
;1478;1997-10-20;15:30:26;;
;1478;2001-07-30;9:38:58;;
;1479;1997-10-20;15:27:56;;
;1479;1998-01-09;8:49:18;;
;1479;1998-06-10;16:35:55;;
;1479;2001-07-30;9:34:37;;
;1480;2012-04-11;13:35:14;;
;1481;2012-04-11;13:11:40;;
;1481;2012-04-11;13:18:00;;
;1482;2012-04-12;12:07:53;;
;1482;2012-04-12;12:08:14;;
;1484;1997-10-20;15:28:24;;
;1484;1997-10-20;15:29:11;;
;1489;2014-03-19;16:45:41;;
;1489;2014-03-19;16:50:43;;
;1490;2014-03-19;16:55:17;;
;1491;2014-03-19;16:51:30;;
;1491;2014-03-19;16:52:42;;
;1491;2014-03-19;16:54:55;;
;1492;2014-03-19;16:52:51;;
;1492;2014-03-19;16:53:16;;
;1492;2014-03-19;16:54:46;;
;1493;1998-01-28;20:02:07;;
;1493;1998-07-06;16:46:02;;
;1493;2002-03-15;19:47:57;;
;1494;1997-10-20;15:24:46;;
;1494;1998-01-08;10:55:37;;
;1495;2015-04-28;10:16:12;;
;1496;2004-02-09;18:41:04;;
;1501;1997-11-24;10:35:20;;
;1501;1997-11-24;11:24:42;;
;1502;1998-01-12;8:48:48;;
;1502;2002-05-15;14:06:41;;
;1502;2003-10-01;18:43:41;;
;1503;1997-11-24;10:33:23;;
;1504;1997-11-24;9:33:11;;
;1504;1997-11-24;11:50:45;;
;1505;1997-11-24;10:42:23;;
;1506;1997-11-24;10:39:12;;
;1507;1997-11-21;21:01:46;;
;1507;1997-11-24;11:26:01;;
;1508;1997-11-21;21:17:36;;
;1509;1998-07-06;18:44:03;;
;1510;1997-11-24;8:42:30;;
;1511;1997-11-21;19:38:44;;
;1511;1997-11-24;11:22:32;;
;1511;1997-11-24;11:50:39;;
;1511;1998-01-09;9:29:13;;
;1512;1998-01-09;9:34:16;;
;1515;1997-11-20;12:03:14;;
;1515;1997-11-21;19:57:15;;
;1515;1997-11-24;11:22:32;;
;1518;1997-11-20;12:03:15;;
;1519;1998-07-06;18:45:13;;
;1521;1998-01-12;8:48:48;;
;1521;1998-01-14;20:05:19;;
;1522;1998-01-21;9:07:39;;
;1523;1998-01-21;9:07:36;;
;1524;1998-01-21;9:07:38;;
;1525;1998-01-09;19:40:56;;
;1526;1998-01-12;10:33:00;;
;1527;1998-01-12;9:32:15;;
;1528;1998-01-21;9:01:54;;
;1529;1998-01-21;9:01:59;;
;1530;1998-01-21;9:02:00;;
;1531;1998-01-21;9:02:01;;
;1532;1998-01-21;9:02:02;;
;1533;1998-01-21;9:02:03;;
;1534;1998-01-21;9:02:04;;
;1535;1998-01-21;9:02:06;;
;1536;1997-11-24;10:22:38;;
;1536;1997-11-24;11:50:47;;
;1536;1998-01-12;10:23:09;;
;1536;1998-01-21;8:36:48;;
;1537;1998-01-21;8:36:07;;
;1537;1998-01-21;8:36:58;;
;1538;1998-01-21;8:36:11;;
;1538;1998-01-21;8:37:12;;
;1539;1998-01-21;8:36:17;;
;1539;1998-01-21;8:37:24;;
;1540;1998-01-21;8:36:20;;
;1540;1998-01-21;8:37:40;;
;1541;1998-01-21;8:36:23;;
;1541;1998-01-21;8:40:31;;
;1542;1998-01-21;8:40:54;;
;1543;1998-01-21;8:40:56;;
;1544;1998-01-21;8:40:58;;
;1545;1998-01-21;8:41:00;;
;1546;1998-01-12;9:35:17;;
;1547;1998-01-12;9:38:46;;
;1548;1998-01-21;8:46:14;;
;1550;1998-01-21;8:47:46;;
;1551;1998-01-21;8:47:48;;
;1552;1998-01-21;8:47:51;;
;1553;1998-01-21;8:47:54;;
;1554;1998-01-21;8:47:57;;
;1555;1998-01-21;8:47:58;;
;1556;1998-01-21;8:47:59;;
;1557;1998-01-21;8:48:01;;
;1558;1998-01-21;8:48:02;;
;1559;1998-01-21;8:48:03;;
;1560;1998-01-21;8:48:04;;
;1561;1998-01-12;10:25:35;;
;1562;1997-11-24;10:19:16;;
;1562;1997-11-24;11:50:47;;
;1565;1997-11-21;19:39:52;;
;1565;1997-11-24;11:22:32;;
;1573;2003-10-07;12:14:19;;
;1574;1997-11-21;21:20:56;;
;1574;1997-11-24;11:50:42;;
;1575;1998-01-09;9:56:46;;
;1576;1998-01-12;8:48:48;;
;1577;1997-11-24;8:54:40;;
;1579;2000-03-23;16:26:46;;
;1579;2000-03-23;16:30:42;;
;1579;2002-05-15;13:55:34;;
;1580;1997-11-24;10:09:13;;
;1580;1997-11-24;11:50:47;;
;1580;2002-05-15;13:53:50;;
;1582;1997-11-24;9:48:51;;
;1582;1997-11-24;11:50:46;;
;1583;1997-11-24;9:27:00;;
;1584;1997-11-24;11:17:05;;
;1586;1997-11-20;12:03:15;;
;1587;1997-11-21;19:35:24;;
;1587;1997-11-24;11:20:11;;
;1588;1997-11-21;19:36:50;;
;1588;1997-11-24;11:20:11;;
;1589;2003-10-07;17:12:54;;
;1589;2003-10-08;19:14:33;;
;1597;2003-10-02;19:13:30;;
;1606;2003-10-02;18:26:04;;
;1613;2003-10-01;19:11:31;;
;1614;2003-10-01;19:16:34;;
;1615;2003-10-01;19:17:29;;
;1617;2003-10-02;19:05:02;;
;1619;2003-10-02;19:01:02;;
;1620;2003-10-01;18:54:08;;
;1620;2003-10-01;19:09:18;;
;1633;1997-11-21;20:59:32;;
;1634;1997-11-24;10:37:05;;
;1635;1997-11-24;9:25:19;;
;1635;1997-11-24;11:50:44;;
;1636;1997-11-24;9:35:39;;
;1636;1997-11-24;11:50:45;;
;1637;1997-11-21;21:16:06;;
;1637;1997-11-24;11:50:41;;
;1638;1997-11-21;19:23:08;;
;1638;1997-11-24;11:20:10;;
;1638;1997-11-24;11:50:37;;
;1638;2001-12-07;13:04:38;;
;1639;1997-11-21;19:30:39;;
;1639;1997-11-24;11:20:10;;
;1639;1997-11-24;11:50:38;;
;1639;2001-12-07;13:07:50;;
;1639;2001-12-18;10:07:16;;
;1639;2001-12-18;10:09:52;;
;1640;2001-12-07;13:09:44;;
;1641;1997-11-21;19:21:27;;
;1641;1997-11-24;11:20:10;;
;1641;1997-11-24;11:50:37;;
;1641;2001-12-18;10:16:49;;
;1643;2001-12-07;13:24:50;;
;1644;1997-11-21;18:42:23;;
;1644;1997-11-24;11:20:09;;
;1644;1997-11-24;11:50:36;;
;1644;2001-12-07;13:12:17;;
;1645;2001-12-07;13:14:22;;
;1646;1997-11-21;18:46:15;;
;1646;1997-11-24;11:20:10;;
;1646;1997-11-24;11:50:37;;
;1646;2001-12-07;13:22:37;;
;1647;2001-12-07;13:23:38;;
;1648;2001-12-07;13:25:58;;
;1649;1997-11-21;18:44:23;;
;1649;1997-11-21;18:48:40;;
;1649;1997-11-24;11:20:09;;
;1649;1997-11-24;11:50:37;;
;1649;2001-12-07;13:05:55;;
;1649;2001-12-07;13:25:21;;
;1650;1997-11-21;19:31:56;;
;1650;1997-11-21;19:33:09;;
;1650;1997-11-24;11:20:11;;
;1651;1997-11-24;9:44:29;;
;1659;1997-11-24;9:39:00;;
;1659;1997-11-24;11:50:45;;
;1660;2003-10-01;19:20:53;;
;1663;1997-11-24;9:58:42;;
;1663;1997-11-24;11:50:46;;
;1664;2001-06-11;8:27:15;;
;1666;2001-06-11;8:33:53;;
;1674;1997-11-24;9:41:05;;
;1678;1998-01-12;8:48:48;;
;1679;1998-01-09;9:48:43;;
;1680;1997-11-24;10:02:18;;
;1680;1997-11-24;11:50:46;;
;1681;1997-11-24;10:25:23;;
;1682;1997-11-24;8:53:19;;
;1684;1997-11-24;9:00:44;;
;1685;2015-01-20;8:46:58;;
;1685;2015-01-20;8:47:22;;
;1687;1997-11-24;10:06:50;;
;1691;1998-01-09;19:36:46;;
;1692;1997-11-24;10:14:17;;
;1693;1997-11-24;8:44:27;;
;1693;1997-11-24;11:50:43;;
;1694;1997-11-21;21:19:00;;
;1694;1997-11-24;11:28:57;;
;1696;1997-11-24;9:29:30;;
;1697;1997-11-21;21:26:55;;
;1697;1997-11-24;11:50:43;;
;1698;1998-01-09;10:39:39;;
;1699;1997-11-21;20:53:20;;
;1699;1997-11-24;11:50:40;;
;1700;1997-11-21;21:03:42;;
;1703;1997-11-24;10:46:39;;
;1703;1997-11-24;11:29:44;;
;1704;1997-11-24;9:03:27;;
;1704;1997-11-24;11:50:44;;
;1705;1997-11-24;10:29:58;;
;1705;1997-11-24;11:30:33;;
;1705;1997-11-24;11:50:48;;
;1707;1997-09-30;12:40:58;;
;1707;1997-09-30;12:42:34;;
;1707;2000-12-14;9:44:58;;
;1707;2000-12-14;9:47:42;;
;1707;2000-12-14;17:38:05;;
;1708;1998-01-13;10:02:13;;
;1708;2000-12-14;9:47:10;;
